,file_base,png_file_q,lightness,complexity
21,rd_out/ish/ws20-bs20_hq_A0.1159_C-0.083-A0.1352_C0.021,rd_out/ish/ws20-bs20_hq_A0.1159_C-0.083-A0.1352_C0.021_02000.png,0.5006122448979592,0.8845245876396747
22,rd_out/ish/ws20-bs20_hq_A0.1159_C-0.083-A0.1303_C0.055,rd_out/ish/ws20-bs20_hq_A0.1159_C-0.083-A0.1303_C0.055_02000.png,0.5286848072562359,0.87150038830187
23,rd_out/ish/ws20-bs20_hq_A0.1159_C-0.083-A0.1279_C0.038,rd_out/ish/ws20-bs20_hq_A0.1159_C-0.083-A0.1279_C0.038_02000.png,0.47887755102040813,0.8141647139987397
24,rd_out/ish/ws20-bs20_hq_A0.1159_C-0.083-A0.1279_C0.055,rd_out/ish/ws20-bs20_hq_A0.1159_C-0.083-A0.1279_C0.055_02000.png,0.5203061224489796,0.8177722195322726
25,rd_out/ish/ws20-bs20_hq_A0.1159_C-0.083-A0.1231_C0.072,rd_out/ish/ws20-bs20_hq_A0.1159_C-0.083-A0.1231_C0.072_02000.png,0.5070578231292517,0.8521818343563252
26,rd_out/ish/ws20-bs20_hq_A0.1159_C-0.083-A0.1183_C0.072,rd_out/ish/ws20-bs20_hq_A0.1159_C-0.083-A0.1183_C0.072_02000.png,0.47930272108843536,0.8125528347800104
27,rd_out/ish/ws20-bs20_hq_A0.1159_C-0.083-A0.1134_C0.090,rd_out/ish/ws20-bs20_hq_A0.1159_C-0.083-A0.1134_C0.090_02000.png,0.4721201814058957,0.7635008216959641
28,rd_out/ish/ws20-bs20_hq_A0.1159_C-0.083-A0.1134_C0.107,rd_out/ish/ws20-bs20_hq_A0.1159_C-0.083-A0.1134_C0.107_02000.png,0.48278344671201817,0.7851139101173428
29,rd_out/ish/ws20-bs20_hq_A0.1159_C-0.083-A0.1062_C0.141,rd_out/ish/ws20-bs20_hq_A0.1159_C-0.083-A0.1062_C0.141_02000.png,0.4968367346938775,0.8363137559439491
30,rd_out/ish/ws20-bs20_hq_A0.1159_C-0.083-A0.1038_C0.159,rd_out/ish/ws20-bs20_hq_A0.1159_C-0.083-A0.1038_C0.159_02000.png,0.5082426303854876,0.8697593505254645
31,rd_out/ish/ws20-bs20_hq_A0.1159_C-0.083-A0.0893_C0.228,rd_out/ish/ws20-bs20_hq_A0.1159_C-0.083-A0.0893_C0.228_02000.png,0.5227210884353741,0.8242891136716866
32,rd_out/ish/ws20-bs20_hq_A0.1159_C-0.083-A0.0869_C0.210,rd_out/ish/ws20-bs20_hq_A0.1159_C-0.083-A0.0869_C0.210_02000.png,0.4955952380952381,0.7561619900992615
33,rd_out/ish/ws20-bs20_hq_A0.1159_C-0.083-A0.0821_C0.245,rd_out/ish/ws20-bs20_hq_A0.1159_C-0.083-A0.0821_C0.245_02000.png,0.5188492063492064,0.8467649268465527
34,rd_out/ish/ws20-bs20_hq_A0.1159_C-0.083-A0.0797_C0.245,rd_out/ish/ws20-bs20_hq_A0.1159_C-0.083-A0.0797_C0.245_02000.png,0.5057766439909297,0.7909835636655407
35,rd_out/ish/ws20-bs20_hq_A0.1159_C-0.083-A0.0724_C0.279,rd_out/ish/ws20-bs20_hq_A0.1159_C-0.083-A0.0724_C0.279_02000.png,0.5197108843537415,0.8836491844023189
36,rd_out/ish/ws20-bs20_hq_A0.1159_C-0.083-A0.0724_C0.314,rd_out/ish/ws20-bs20_hq_A0.1159_C-0.083-A0.0724_C0.314_02000.png,0.5457086167800453,0.838838121907653
37,rd_out/ish/ws20-bs20_hq_A0.1159_C-0.083-A0.0700_C0.297,rd_out/ish/ws20-bs20_hq_A0.1159_C-0.083-A0.0700_C0.297_02000.png,0.5233503401360544,0.8668570678263281
38,rd_out/ish/ws20-bs20_hq_A0.1159_C-0.083-A0.0700_C0.331,rd_out/ish/ws20-bs20_hq_A0.1159_C-0.083-A0.0700_C0.331_02000.png,0.5579818594104309,0.8173375697923225
39,rd_out/ish/ws20-bs20_hq_A0.1159_C-0.083-A0.0700_C0.366,rd_out/ish/ws20-bs20_hq_A0.1159_C-0.083-A0.0700_C0.366_02000.png,0.5957482993197278,0.7347900221725734
40,rd_out/ish/ws20-bs20_hq_A0.1134_C-0.066-A0.1376_C0.003,rd_out/ish/ws20-bs20_hq_A0.1134_C-0.066-A0.1376_C0.003_02000.png,0.49358276643990934,0.8437850758398422
41,rd_out/ish/ws20-bs20_hq_A0.1134_C-0.066-A0.1352_C0.021,rd_out/ish/ws20-bs20_hq_A0.1134_C-0.066-A0.1352_C0.021_02000.png,0.518843537414966,0.8255226589495698
42,rd_out/ish/ws20-bs20_hq_A0.1134_C-0.066-A0.1303_C0.055,rd_out/ish/ws20-bs20_hq_A0.1134_C-0.066-A0.1303_C0.055_02000.png,0.5295521541950113,0.8113019811026496
43,rd_out/ish/ws20-bs20_hq_A0.1134_C-0.066-A0.1279_C0.038,rd_out/ish/ws20-bs20_hq_A0.1134_C-0.066-A0.1279_C0.038_02000.png,0.4873469387755102,0.8035481361722722
44,rd_out/ish/ws20-bs20_hq_A0.1134_C-0.066-A0.1279_C0.055,rd_out/ish/ws20-bs20_hq_A0.1134_C-0.066-A0.1279_C0.055_02000.png,0.5211791383219955,0.8848050632265276
45,rd_out/ish/ws20-bs20_hq_A0.1134_C-0.066-A0.1231_C0.072,rd_out/ish/ws20-bs20_hq_A0.1134_C-0.066-A0.1231_C0.072_02000.png,0.5110034013605442,0.842620095855436
46,rd_out/ish/ws20-bs20_hq_A0.1134_C-0.066-A0.1183_C0.072,rd_out/ish/ws20-bs20_hq_A0.1134_C-0.066-A0.1183_C0.072_02000.png,0.48723356009070296,0.8305511106195377
47,rd_out/ish/ws20-bs20_hq_A0.1134_C-0.066-A0.1134_C0.090,rd_out/ish/ws20-bs20_hq_A0.1134_C-0.066-A0.1134_C0.090_02000.png,0.48484693877551016,0.7905185442373618
48,rd_out/ish/ws20-bs20_hq_A0.1134_C-0.066-A0.1134_C0.107,rd_out/ish/ws20-bs20_hq_A0.1134_C-0.066-A0.1134_C0.107_02000.png,0.509297052154195,0.8748072095182067
49,rd_out/ish/ws20-bs20_hq_A0.1134_C-0.066-A0.1062_C0.141,rd_out/ish/ws20-bs20_hq_A0.1134_C-0.066-A0.1062_C0.141_02000.png,0.5121995464852607,0.8688719944405271
50,rd_out/ish/ws20-bs20_hq_A0.1134_C-0.066-A0.1038_C0.159,rd_out/ish/ws20-bs20_hq_A0.1134_C-0.066-A0.1038_C0.159_02000.png,0.5200510204081633,0.8285182302179696
51,rd_out/ish/ws20-bs20_hq_A0.1134_C-0.066-A0.0893_C0.228,rd_out/ish/ws20-bs20_hq_A0.1134_C-0.066-A0.0893_C0.228_02000.png,0.5312868480725624,0.8509815201478161
52,rd_out/ish/ws20-bs20_hq_A0.1134_C-0.066-A0.0869_C0.210,rd_out/ish/ws20-bs20_hq_A0.1134_C-0.066-A0.0869_C0.210_02000.png,0.5160714285714285,0.8652987578979288
53,rd_out/ish/ws20-bs20_hq_A0.1134_C-0.066-A0.0821_C0.245,rd_out/ish/ws20-bs20_hq_A0.1134_C-0.066-A0.0821_C0.245_02000.png,0.5337131519274376,0.8265331517676342
54,rd_out/ish/ws20-bs20_hq_A0.1134_C-0.066-A0.0797_C0.245,rd_out/ish/ws20-bs20_hq_A0.1134_C-0.066-A0.0797_C0.245_02000.png,0.5145124716553289,0.8390082596330184
55,rd_out/ish/ws20-bs20_hq_A0.1134_C-0.066-A0.0724_C0.279,rd_out/ish/ws20-bs20_hq_A0.1134_C-0.066-A0.0724_C0.279_02000.png,0.5194217687074829,0.7834095202659526
56,rd_out/ish/ws20-bs20_hq_A0.1134_C-0.066-A0.0724_C0.314,rd_out/ish/ws20-bs20_hq_A0.1134_C-0.066-A0.0724_C0.314_02000.png,0.5620408163265307,0.7528525163373491
57,rd_out/ish/ws20-bs20_hq_A0.1134_C-0.066-A0.0700_C0.297,rd_out/ish/ws20-bs20_hq_A0.1134_C-0.066-A0.0700_C0.297_02000.png,0.5321768707482992,0.8264545035035153
58,rd_out/ish/ws20-bs20_hq_A0.1134_C-0.066-A0.0700_C0.331,rd_out/ish/ws20-bs20_hq_A0.1134_C-0.066-A0.0700_C0.331_02000.png,0.5660997732426304,0.7830584352879342
59,rd_out/ish/ws20-bs20_hq_A0.1134_C-0.066-A0.0700_C0.366,rd_out/ish/ws20-bs20_hq_A0.1134_C-0.066-A0.0700_C0.366_02000.png,0.607517006802721,0.6731419757065376
60,rd_out/ish/ws20-bs20_hq_A0.1110_C-0.100-A0.1376_C0.003,rd_out/ish/ws20-bs20_hq_A0.1110_C-0.100-A0.1376_C0.003_02000.png,0.44475623582766444,0.7571969392926421
61,rd_out/ish/ws20-bs20_hq_A0.1110_C-0.100-A0.1352_C0.021,rd_out/ish/ws20-bs20_hq_A0.1110_C-0.100-A0.1352_C0.021_02000.png,0.460187074829932,0.8118110227016266
62,rd_out/ish/ws20-bs20_hq_A0.1110_C-0.100-A0.1303_C0.055,rd_out/ish/ws20-bs20_hq_A0.1110_C-0.100-A0.1303_C0.055_02000.png,0.47322562358276643,0.7909075476782041
63,rd_out/ish/ws20-bs20_hq_A0.1110_C-0.100-A0.1279_C0.038,rd_out/ish/ws20-bs20_hq_A0.1110_C-0.100-A0.1279_C0.038_02000.png,0.4354251700680272,0.6999239804971179
64,rd_out/ish/ws20-bs20_hq_A0.1110_C-0.100-A0.1279_C0.055,rd_out/ish/ws20-bs20_hq_A0.1110_C-0.100-A0.1279_C0.055_02000.png,0.4601133786848073,0.7084960981562723
65,rd_out/ish/ws20-bs20_hq_A0.1110_C-0.100-A0.1231_C0.072,rd_out/ish/ws20-bs20_hq_A0.1110_C-0.100-A0.1231_C0.072_02000.png,0.44855442176870747,0.7085651964696831
66,rd_out/ish/ws20-bs20_hq_A0.1110_C-0.100-A0.1183_C0.072,rd_out/ish/ws20-bs20_hq_A0.1110_C-0.100-A0.1183_C0.072_02000.png,0.4286621315192744,0.714020947354536
67,rd_out/ish/ws20-bs20_hq_A0.1110_C-0.100-A0.1134_C0.090,rd_out/ish/ws20-bs20_hq_A0.1110_C-0.100-A0.1134_C0.090_02000.png,0.4292687074829932,0.6675392693917155
68,rd_out/ish/ws20-bs20_hq_A0.1110_C-0.100-A0.1134_C0.107,rd_out/ish/ws20-bs20_hq_A0.1110_C-0.100-A0.1134_C0.107_02000.png,0.452562358276644,0.7859663432003506
69,rd_out/ish/ws20-bs20_hq_A0.1110_C-0.100-A0.1062_C0.141,rd_out/ish/ws20-bs20_hq_A0.1110_C-0.100-A0.1062_C0.141_02000.png,0.47643990929705216,0.7922137068906402
70,rd_out/ish/ws20-bs20_hq_A0.1110_C-0.100-A0.1038_C0.159,rd_out/ish/ws20-bs20_hq_A0.1110_C-0.100-A0.1038_C0.159_02000.png,0.4735544217687075,0.7589583792502466
71,rd_out/ish/ws20-bs20_hq_A0.1110_C-0.100-A0.0893_C0.228,rd_out/ish/ws20-bs20_hq_A0.1110_C-0.100-A0.0893_C0.228_02000.png,0.4824603174603175,0.7309497958985123
72,rd_out/ish/ws20-bs20_hq_A0.1110_C-0.100-A0.0869_C0.210,rd_out/ish/ws20-bs20_hq_A0.1110_C-0.100-A0.0869_C0.210_02000.png,0.46341836734693875,0.7791159668021357
73,rd_out/ish/ws20-bs20_hq_A0.1110_C-0.100-A0.0821_C0.245,rd_out/ish/ws20-bs20_hq_A0.1110_C-0.100-A0.0821_C0.245_02000.png,0.4856462585034014,0.747366215041882
74,rd_out/ish/ws20-bs20_hq_A0.1110_C-0.100-A0.0797_C0.245,rd_out/ish/ws20-bs20_hq_A0.1110_C-0.100-A0.0797_C0.245_02000.png,0.47222222222222227,0.7847634948539729
75,rd_out/ish/ws20-bs20_hq_A0.1110_C-0.100-A0.0724_C0.279,rd_out/ish/ws20-bs20_hq_A0.1110_C-0.100-A0.0724_C0.279_02000.png,0.47356575963718817,0.7046936711888909
76,rd_out/ish/ws20-bs20_hq_A0.1110_C-0.100-A0.0724_C0.314,rd_out/ish/ws20-bs20_hq_A0.1110_C-0.100-A0.0724_C0.314_02000.png,0.5220521541950114,0.8843110127956866
77,rd_out/ish/ws20-bs20_hq_A0.1110_C-0.100-A0.0700_C0.297,rd_out/ish/ws20-bs20_hq_A0.1110_C-0.100-A0.0700_C0.297_02000.png,0.4890079365079365,0.7240695159627126
78,rd_out/ish/ws20-bs20_hq_A0.1110_C-0.100-A0.0700_C0.331,rd_out/ish/ws20-bs20_hq_A0.1110_C-0.100-A0.0700_C0.331_02000.png,0.5192120181405896,0.8501165437604558
79,rd_out/ish/ws20-bs20_hq_A0.1110_C-0.100-A0.0700_C0.366,rd_out/ish/ws20-bs20_hq_A0.1110_C-0.100-A0.0700_C0.366_02000.png,0.5605668934240363,0.7579251264514256
80,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.066-A0.1376_C0.003,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.066-A0.1376_C0.003_02000.png,0.43098072562358275,0.6741895879887795
81,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.066-A0.1352_C0.021,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.066-A0.1352_C0.021_02000.png,0.44459750566893425,0.752352123466471
82,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.066-A0.1303_C0.055,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.066-A0.1303_C0.055_02000.png,0.45740362811791385,0.775116400767879
83,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.066-A0.1279_C0.038,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.066-A0.1279_C0.038_02000.png,0.43740362811791383,0.7016446013566712
84,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.066-A0.1279_C0.055,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.066-A0.1279_C0.055_02000.png,0.45405895691609977,0.711329658252398
85,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.066-A0.1231_C0.072,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.066-A0.1231_C0.072_02000.png,0.4469387755102041,0.6915909046048779
86,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.066-A0.1183_C0.072,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.066-A0.1183_C0.072_02000.png,0.43535714285714283,0.6990994335995744
87,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.066-A0.1134_C0.090,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.066-A0.1134_C0.090_02000.png,0.43240362811791383,0.6822177896486122
88,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.066-A0.1134_C0.107,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.066-A0.1134_C0.107_02000.png,0.44151927437641725,0.6779938268761553
89,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.066-A0.1062_C0.141,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.066-A0.1062_C0.141_02000.png,0.45114512471655327,0.7372100976530135
90,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.066-A0.1038_C0.159,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.066-A0.1038_C0.159_02000.png,0.463265306122449,0.6645685283408529
91,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.066-A0.0893_C0.228,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.066-A0.0893_C0.228_02000.png,0.4786621315192744,0.7700976895411522
92,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.066-A0.0869_C0.210,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.066-A0.0869_C0.210_02000.png,0.45493764172335605,0.8012318453231182
93,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.066-A0.0821_C0.245,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.066-A0.0821_C0.245_02000.png,0.4674206349206349,0.6709199765886462
94,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.066-A0.0797_C0.245,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.066-A0.0797_C0.245_02000.png,0.4554705215419501,0.6274651188865439
95,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.066-A0.0724_C0.279,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.066-A0.0724_C0.279_02000.png,0.4774206349206349,0.806888601698487
96,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.066-A0.0724_C0.314,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.066-A0.0724_C0.314_02000.png,0.5061961451247166,0.8426645852667963
97,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.066-A0.0700_C0.297,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.066-A0.0700_C0.297_02000.png,0.4740419501133787,0.7160821634714101
98,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.066-A0.0700_C0.331,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.066-A0.0700_C0.331_02000.png,0.5089285714285715,0.8326966887027746
99,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.066-A0.0700_C0.366,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.066-A0.0700_C0.366_02000.png,0.5504251700680272,0.7499152018749096
100,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.031-A0.1376_C0.003,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.031-A0.1376_C0.003_02000.png,0.47133219954648525,0.7679650924716687
101,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.031-A0.1352_C0.021,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.031-A0.1352_C0.021_02000.png,0.4771145124716553,0.8351997865388365
102,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.031-A0.1303_C0.055,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.031-A0.1303_C0.055_02000.png,0.49259070294784585,0.8366936810956491
103,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.031-A0.1279_C0.038,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.031-A0.1279_C0.038_02000.png,0.46334467120181405,0.7794700012857121
104,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.031-A0.1279_C0.055,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.031-A0.1279_C0.055_02000.png,0.4925850340136054,0.7857695147173961
105,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.031-A0.1231_C0.072,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.031-A0.1231_C0.072_02000.png,0.48905895691609974,0.8181171218672777
106,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.031-A0.1183_C0.072,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.031-A0.1183_C0.072_02000.png,0.4717403628117914,0.7688166041129454
107,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.031-A0.1134_C0.090,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.031-A0.1134_C0.090_02000.png,0.46997165532879814,0.7753931686359721
108,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.031-A0.1134_C0.107,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.031-A0.1134_C0.107_02000.png,0.48495464852607706,0.7249803646025907
109,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.031-A0.1062_C0.141,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.031-A0.1062_C0.141_02000.png,0.49308390022675735,0.8043061723121706
110,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.031-A0.1038_C0.159,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.031-A0.1038_C0.159_02000.png,0.5010204081632653,0.8242022718506306
111,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.031-A0.0893_C0.228,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.031-A0.0893_C0.228_02000.png,0.5197165532879819,0.8566841978341967
112,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.031-A0.0869_C0.210,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.031-A0.0869_C0.210_02000.png,0.49232426303854876,0.7777275822497908
113,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.031-A0.0821_C0.245,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.031-A0.0821_C0.245_02000.png,0.5088492063492063,0.8353785599135619
114,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.031-A0.0797_C0.245,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.031-A0.0797_C0.245_02000.png,0.4953628117913832,0.7667256763855368
115,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.031-A0.0724_C0.279,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.031-A0.0724_C0.279_02000.png,0.5041156462585034,0.8022431636634844
116,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.031-A0.0724_C0.314,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.031-A0.0724_C0.314_02000.png,0.5395181405895692,0.8366816983583046
117,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.031-A0.0700_C0.297,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.031-A0.0700_C0.297_02000.png,0.5134410430839003,0.8214254089763449
118,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.031-A0.0700_C0.331,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.031-A0.0700_C0.331_02000.png,0.5421938775510204,0.8349255867530877
119,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.031-A0.0700_C0.366,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.031-A0.0700_C0.366_02000.png,0.5796428571428571,0.7806339431599928
120,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.048-A0.1376_C0.003,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.048-A0.1376_C0.003_02000.png,0.45666666666666667,0.7494485898458054
121,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.048-A0.1352_C0.021,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.048-A0.1352_C0.021_02000.png,0.4678174603174603,0.7579286304625865
122,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.048-A0.1303_C0.055,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.048-A0.1303_C0.055_02000.png,0.4782993197278912,0.8204489827800896
123,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.048-A0.1279_C0.038,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.048-A0.1279_C0.038_02000.png,0.4494444444444444,0.7330251563008323
124,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.048-A0.1279_C0.055,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.048-A0.1279_C0.055_02000.png,0.47354875283446707,0.8023533174536885
125,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.048-A0.1231_C0.072,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.048-A0.1231_C0.072_02000.png,0.46696145124716554,0.7633324054841871
126,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.048-A0.1183_C0.072,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.048-A0.1183_C0.072_02000.png,0.44409297052154195,0.6987180234270615
127,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.048-A0.1134_C0.090,rd_out/ish/ws20-bs20_hq_A0.0990_C-0.048-A0.1134_C0.090_02000.png,0.4440816326530612,0.7119690872905253
