,file_base,png_file_q,A,C,lightness,complexity
34,rd_out/uni/MB_1_A0.0797_C-0.083,rd_out/uni/MB_1_A0.0797_C-0.083_02000.png,0.07965517241379311,-0.08275862068965517,0.0,0.0
35,rd_out/uni/MB_1_A0.0821_C-0.083,rd_out/uni/MB_1_A0.0821_C-0.083_02000.png,0.08206896551724138,-0.08275862068965517,0.0,0.0
36,rd_out/uni/MB_1_A0.0845_C-0.083,rd_out/uni/MB_1_A0.0845_C-0.083_02000.png,0.08448275862068966,-0.08275862068965517,0.0,0.0
37,rd_out/uni/MB_1_A0.0869_C-0.083,rd_out/uni/MB_1_A0.0869_C-0.083_02000.png,0.08689655172413793,-0.08275862068965517,0.0,0.0
38,rd_out/uni/MB_1_A0.0893_C-0.083,rd_out/uni/MB_1_A0.0893_C-0.083_02000.png,0.08931034482758621,-0.08275862068965517,0.0,0.0
39,rd_out/uni/MB_1_A0.0917_C-0.083,rd_out/uni/MB_1_A0.0917_C-0.083_02000.png,0.09172413793103448,-0.08275862068965517,0.0,0.0
40,rd_out/uni/MB_1_A0.0941_C-0.083,rd_out/uni/MB_1_A0.0941_C-0.083_02000.png,0.09413793103448276,-0.08275862068965517,0.0,0.0
41,rd_out/uni/MB_1_A0.0966_C-0.083,rd_out/uni/MB_1_A0.0966_C-0.083_02000.png,0.09655172413793105,-0.08275862068965517,0.0,0.0
42,rd_out/uni/MB_1_A0.0990_C-0.083,rd_out/uni/MB_1_A0.0990_C-0.083_02000.png,0.09896551724137932,-0.08275862068965517,0.0,0.0
43,rd_out/uni/MB_1_A0.1014_C-0.083,rd_out/uni/MB_1_A0.1014_C-0.083_02000.png,0.1013793103448276,-0.08275862068965517,0.0,0.0
44,rd_out/uni/MB_1_A0.1038_C-0.083,rd_out/uni/MB_1_A0.1038_C-0.083_02000.png,0.10379310344827587,-0.08275862068965517,0.007125850340136055,0.13765461102048748
45,rd_out/uni/MB_1_A0.1062_C-0.083,rd_out/uni/MB_1_A0.1062_C-0.083_02000.png,0.10620689655172415,-0.08275862068965517,0.0514172335600907,0.147617189927995
46,rd_out/uni/MB_1_A0.1086_C-0.083,rd_out/uni/MB_1_A0.1086_C-0.083_02000.png,0.10862068965517242,-0.08275862068965517,0.10047052154195012,0.19480753628860903
47,rd_out/uni/MB_1_A0.1110_C-0.083,rd_out/uni/MB_1_A0.1110_C-0.083_02000.png,0.1110344827586207,-0.08275862068965517,0.14908730158730157,0.19966555920615647
48,rd_out/uni/MB_1_A0.1134_C-0.083,rd_out/uni/MB_1_A0.1134_C-0.083_02000.png,0.11344827586206897,-0.08275862068965517,0.20237528344671202,0.25976877840592616
49,rd_out/uni/MB_1_A0.1159_C-0.083,rd_out/uni/MB_1_A0.1159_C-0.083_02000.png,0.11586206896551725,-0.08275862068965517,0.23793083900226758,0.30252967706474687
50,rd_out/uni/MB_1_A0.1183_C-0.083,rd_out/uni/MB_1_A0.1183_C-0.083_02000.png,0.11827586206896552,-0.08275862068965517,0.2663265306122449,0.34610457086088586
51,rd_out/uni/MB_1_A0.1207_C-0.083,rd_out/uni/MB_1_A0.1207_C-0.083_02000.png,0.12068965517241381,-0.08275862068965517,0.2995124716553288,0.4290750049460651
52,rd_out/uni/MB_1_A0.1231_C-0.083,rd_out/uni/MB_1_A0.1231_C-0.083_02000.png,0.12310344827586209,-0.08275862068965517,0.3222165532879819,0.4668037494012013
53,rd_out/uni/MB_1_A0.1255_C-0.083,rd_out/uni/MB_1_A0.1255_C-0.083_02000.png,0.12551724137931036,-0.08275862068965517,0.34622448979591836,0.5007543918775437
54,rd_out/uni/MB_1_A0.1279_C-0.083,rd_out/uni/MB_1_A0.1279_C-0.083_02000.png,0.12793103448275864,-0.08275862068965517,0.3749546485260771,0.6303903162398763
55,rd_out/uni/MB_1_A0.1303_C-0.083,rd_out/uni/MB_1_A0.1303_C-0.083_02000.png,0.1303448275862069,-0.08275862068965517,0.40760204081632656,0.6679223219789763
56,rd_out/uni/MB_1_A0.1328_C-0.083,rd_out/uni/MB_1_A0.1328_C-0.083_02000.png,0.1327586206896552,-0.08275862068965517,0.4293424036281179,0.6767807271326026
57,rd_out/uni/MB_1_A0.1352_C-0.083,rd_out/uni/MB_1_A0.1352_C-0.083_02000.png,0.13517241379310346,-0.08275862068965517,0.468843537414966,0.7749857172122184
58,rd_out/uni/MB_1_A0.1376_C-0.083,rd_out/uni/MB_1_A0.1376_C-0.083_02000.png,0.13758620689655174,-0.08275862068965517,0.4860714285714286,0.8357409503577267
59,rd_out/uni/MB_1_A0.1400_C-0.083,rd_out/uni/MB_1_A0.1400_C-0.083_02000.png,0.14,-0.08275862068965517,0.5239852607709751,0.8480874822175314
60,rd_out/uni/MB_1_A0.0700_C-0.066,rd_out/uni/MB_1_A0.0700_C-0.066_02000.png,0.07,-0.06551724137931035,0.0,0.0
61,rd_out/uni/MB_1_A0.0724_C-0.066,rd_out/uni/MB_1_A0.0724_C-0.066_02000.png,0.07241379310344828,-0.06551724137931035,0.0,0.0
62,rd_out/uni/MB_1_A0.0748_C-0.066,rd_out/uni/MB_1_A0.0748_C-0.066_02000.png,0.07482758620689656,-0.06551724137931035,0.0,0.0
63,rd_out/uni/MB_1_A0.0772_C-0.066,rd_out/uni/MB_1_A0.0772_C-0.066_02000.png,0.07724137931034483,-0.06551724137931035,0.0,0.0
64,rd_out/uni/MB_1_A0.0797_C-0.066,rd_out/uni/MB_1_A0.0797_C-0.066_02000.png,0.07965517241379311,-0.06551724137931035,0.0,0.0
65,rd_out/uni/MB_1_A0.0821_C-0.066,rd_out/uni/MB_1_A0.0821_C-0.066_02000.png,0.08206896551724138,-0.06551724137931035,0.0,0.0
66,rd_out/uni/MB_1_A0.0845_C-0.066,rd_out/uni/MB_1_A0.0845_C-0.066_02000.png,0.08448275862068966,-0.06551724137931035,0.0,0.0
67,rd_out/uni/MB_1_A0.0869_C-0.066,rd_out/uni/MB_1_A0.0869_C-0.066_02000.png,0.08689655172413793,-0.06551724137931035,0.0,0.0
68,rd_out/uni/MB_1_A0.0893_C-0.066,rd_out/uni/MB_1_A0.0893_C-0.066_02000.png,0.08931034482758621,-0.06551724137931035,0.0,0.0
69,rd_out/uni/MB_1_A0.0917_C-0.066,rd_out/uni/MB_1_A0.0917_C-0.066_02000.png,0.09172413793103448,-0.06551724137931035,0.0,0.0
70,rd_out/uni/MB_1_A0.0941_C-0.066,rd_out/uni/MB_1_A0.0941_C-0.066_02000.png,0.09413793103448276,-0.06551724137931035,0.0,0.0
71,rd_out/uni/MB_1_A0.0966_C-0.066,rd_out/uni/MB_1_A0.0966_C-0.066_02000.png,0.09655172413793105,-0.06551724137931035,0.0,0.0
72,rd_out/uni/MB_1_A0.0990_C-0.066,rd_out/uni/MB_1_A0.0990_C-0.066_02000.png,0.09896551724137932,-0.06551724137931035,0.03123015873015873,0.19798050984063964
73,rd_out/uni/MB_1_A0.1014_C-0.066,rd_out/uni/MB_1_A0.1014_C-0.066_02000.png,0.1013793103448276,-0.06551724137931035,0.08870181405895691,0.16430205778741047
74,rd_out/uni/MB_1_A0.1038_C-0.066,rd_out/uni/MB_1_A0.1038_C-0.066_02000.png,0.10379310344827587,-0.06551724137931035,0.1433843537414966,0.19866756428932875
75,rd_out/uni/MB_1_A0.1062_C-0.066,rd_out/uni/MB_1_A0.1062_C-0.066_02000.png,0.10620689655172415,-0.06551724137931035,0.20483560090702949,0.21588849411665634
76,rd_out/uni/MB_1_A0.1086_C-0.066,rd_out/uni/MB_1_A0.1086_C-0.066_02000.png,0.10862068965517242,-0.06551724137931035,0.2188265306122449,0.2209853820383133
77,rd_out/uni/MB_1_A0.1110_C-0.066,rd_out/uni/MB_1_A0.1110_C-0.066_02000.png,0.1110344827586207,-0.06551724137931035,0.2613888888888889,0.3215955362826213
78,rd_out/uni/MB_1_A0.1134_C-0.066,rd_out/uni/MB_1_A0.1134_C-0.066_02000.png,0.11344827586206897,-0.06551724137931035,0.28536281179138323,0.32755632307492466
79,rd_out/uni/MB_1_A0.1159_C-0.066,rd_out/uni/MB_1_A0.1159_C-0.066_02000.png,0.11586206896551725,-0.06551724137931035,0.30126417233560093,0.32785366923721093
80,rd_out/uni/MB_1_A0.1183_C-0.066,rd_out/uni/MB_1_A0.1183_C-0.066_02000.png,0.11827586206896552,-0.06551724137931035,0.3328968253968254,0.4551108854618956
81,rd_out/uni/MB_1_A0.1207_C-0.066,rd_out/uni/MB_1_A0.1207_C-0.066_02000.png,0.12068965517241381,-0.06551724137931035,0.351609977324263,0.5531781514996674
82,rd_out/uni/MB_1_A0.1231_C-0.066,rd_out/uni/MB_1_A0.1231_C-0.066_02000.png,0.12310344827586209,-0.06551724137931035,0.38943877551020406,0.5799220211282246
83,rd_out/uni/MB_1_A0.1255_C-0.066,rd_out/uni/MB_1_A0.1255_C-0.066_02000.png,0.12551724137931036,-0.06551724137931035,0.39958049886621316,0.6935830890310735
84,rd_out/uni/MB_1_A0.1279_C-0.066,rd_out/uni/MB_1_A0.1279_C-0.066_02000.png,0.12793103448275864,-0.06551724137931035,0.4291893424036281,0.7041930349008481
85,rd_out/uni/MB_1_A0.1303_C-0.066,rd_out/uni/MB_1_A0.1303_C-0.066_02000.png,0.1303448275862069,-0.06551724137931035,0.46417233560090704,0.7404662237571017
86,rd_out/uni/MB_1_A0.1328_C-0.066,rd_out/uni/MB_1_A0.1328_C-0.066_02000.png,0.1327586206896552,-0.06551724137931035,0.46929138321995467,0.7549335625720663
87,rd_out/uni/MB_1_A0.1352_C-0.066,rd_out/uni/MB_1_A0.1352_C-0.066_02000.png,0.13517241379310346,-0.06551724137931035,0.5127834467120181,0.8463715891758772
88,rd_out/uni/MB_1_A0.1376_C-0.066,rd_out/uni/MB_1_A0.1376_C-0.066_02000.png,0.13758620689655174,-0.06551724137931035,0.546014739229025,0.7650426613486535
89,rd_out/uni/MB_1_A0.1400_C-0.066,rd_out/uni/MB_1_A0.1400_C-0.066_02000.png,0.14,-0.06551724137931035,0.5652097505668935,0.7608667968900058
90,rd_out/uni/MB_1_A0.0700_C-0.048,rd_out/uni/MB_1_A0.0700_C-0.048_02000.png,0.07,-0.048275862068965524,0.0,0.0
91,rd_out/uni/MB_1_A0.0724_C-0.048,rd_out/uni/MB_1_A0.0724_C-0.048_02000.png,0.07241379310344828,-0.048275862068965524,0.0,0.0
92,rd_out/uni/MB_1_A0.0748_C-0.048,rd_out/uni/MB_1_A0.0748_C-0.048_02000.png,0.07482758620689656,-0.048275862068965524,0.0,0.0
93,rd_out/uni/MB_1_A0.0772_C-0.048,rd_out/uni/MB_1_A0.0772_C-0.048_02000.png,0.07724137931034483,-0.048275862068965524,0.0,0.0
94,rd_out/uni/MB_1_A0.0797_C-0.048,rd_out/uni/MB_1_A0.0797_C-0.048_02000.png,0.07965517241379311,-0.048275862068965524,0.0,0.0
95,rd_out/uni/MB_1_A0.0821_C-0.048,rd_out/uni/MB_1_A0.0821_C-0.048_02000.png,0.08206896551724138,-0.048275862068965524,0.0,0.0
96,rd_out/uni/MB_1_A0.0845_C-0.048,rd_out/uni/MB_1_A0.0845_C-0.048_02000.png,0.08448275862068966,-0.048275862068965524,0.0,0.0
97,rd_out/uni/MB_1_A0.0869_C-0.048,rd_out/uni/MB_1_A0.0869_C-0.048_02000.png,0.08689655172413793,-0.048275862068965524,0.0,0.0
98,rd_out/uni/MB_1_A0.0893_C-0.048,rd_out/uni/MB_1_A0.0893_C-0.048_02000.png,0.08931034482758621,-0.048275862068965524,0.0,0.0
99,rd_out/uni/MB_1_A0.0917_C-0.048,rd_out/uni/MB_1_A0.0917_C-0.048_02000.png,0.09172413793103448,-0.048275862068965524,0.027647392290249432,0.15728193223899323
100,rd_out/uni/MB_1_A0.0941_C-0.048,rd_out/uni/MB_1_A0.0941_C-0.048_02000.png,0.09413793103448276,-0.048275862068965524,0.08705215419501133,0.16693597533091953
101,rd_out/uni/MB_1_A0.0966_C-0.048,rd_out/uni/MB_1_A0.0966_C-0.048_02000.png,0.09655172413793105,-0.048275862068965524,0.1521031746031746,0.16578204817170838
102,rd_out/uni/MB_1_A0.0990_C-0.048,rd_out/uni/MB_1_A0.0990_C-0.048_02000.png,0.09896551724137932,-0.048275862068965524,0.19665532879818595,0.20118405022791896
103,rd_out/uni/MB_1_A0.1014_C-0.048,rd_out/uni/MB_1_A0.1014_C-0.048_02000.png,0.1013793103448276,-0.048275862068965524,0.2262358276643991,0.23185838117177549
104,rd_out/uni/MB_1_A0.1038_C-0.048,rd_out/uni/MB_1_A0.1038_C-0.048_02000.png,0.10379310344827587,-0.048275862068965524,0.25311791383219956,0.2561246607465465
105,rd_out/uni/MB_1_A0.1062_C-0.048,rd_out/uni/MB_1_A0.1062_C-0.048_02000.png,0.10620689655172415,-0.048275862068965524,0.29715986394557825,0.3808349759826708
106,rd_out/uni/MB_1_A0.1086_C-0.048,rd_out/uni/MB_1_A0.1086_C-0.048_02000.png,0.10862068965517242,-0.048275862068965524,0.3087925170068027,0.40444812504172756
107,rd_out/uni/MB_1_A0.1110_C-0.048,rd_out/uni/MB_1_A0.1110_C-0.048_02000.png,0.1110344827586207,-0.048275862068965524,0.31780045351473923,0.3626076369246556
108,rd_out/uni/MB_1_A0.1134_C-0.048,rd_out/uni/MB_1_A0.1134_C-0.048_02000.png,0.11344827586206897,-0.048275862068965524,0.3358390022675737,0.45961492647928137
109,rd_out/uni/MB_1_A0.1159_C-0.048,rd_out/uni/MB_1_A0.1159_C-0.048_02000.png,0.11586206896551725,-0.048275862068965524,0.3567063492063492,0.5527989088606924
110,rd_out/uni/MB_1_A0.1183_C-0.048,rd_out/uni/MB_1_A0.1183_C-0.048_02000.png,0.11827586206896552,-0.048275862068965524,0.37768707482993197,0.5323250647991844
111,rd_out/uni/MB_1_A0.1207_C-0.048,rd_out/uni/MB_1_A0.1207_C-0.048_02000.png,0.12068965517241381,-0.048275862068965524,0.40524943310657596,0.5806498402196147
112,rd_out/uni/MB_1_A0.1231_C-0.048,rd_out/uni/MB_1_A0.1231_C-0.048_02000.png,0.12310344827586209,-0.048275862068965524,0.4272902494331066,0.6896812508905356
113,rd_out/uni/MB_1_A0.1255_C-0.048,rd_out/uni/MB_1_A0.1255_C-0.048_02000.png,0.12551724137931036,-0.048275862068965524,0.4607426303854875,0.8296683131267187
114,rd_out/uni/MB_1_A0.1279_C-0.048,rd_out/uni/MB_1_A0.1279_C-0.048_02000.png,0.12793103448275864,-0.048275862068965524,0.4737018140589569,0.7599815770246049
115,rd_out/uni/MB_1_A0.1303_C-0.048,rd_out/uni/MB_1_A0.1303_C-0.048_02000.png,0.1303448275862069,-0.048275862068965524,0.4909410430839002,0.8347069518447401
116,rd_out/uni/MB_1_A0.1328_C-0.048,rd_out/uni/MB_1_A0.1328_C-0.048_02000.png,0.1327586206896552,-0.048275862068965524,0.5285997732426304,0.7873859247284677
117,rd_out/uni/MB_1_A0.1352_C-0.048,rd_out/uni/MB_1_A0.1352_C-0.048_02000.png,0.13517241379310346,-0.048275862068965524,0.5601360544217687,0.7499824109761797
118,rd_out/uni/MB_1_A0.1376_C-0.048,rd_out/uni/MB_1_A0.1376_C-0.048_02000.png,0.13758620689655174,-0.048275862068965524,0.6118140589569161,0.6692948603686306
119,rd_out/uni/MB_1_A0.1400_C-0.048,rd_out/uni/MB_1_A0.1400_C-0.048_02000.png,0.14,-0.048275862068965524,0.6421145124716554,0.6277451915481571
120,rd_out/uni/MB_1_A0.0700_C-0.031,rd_out/uni/MB_1_A0.0700_C-0.031_02000.png,0.07,-0.031034482758620696,0.0,0.0
121,rd_out/uni/MB_1_A0.0724_C-0.031,rd_out/uni/MB_1_A0.0724_C-0.031_02000.png,0.07241379310344828,-0.031034482758620696,0.0,0.0
122,rd_out/uni/MB_1_A0.0748_C-0.031,rd_out/uni/MB_1_A0.0748_C-0.031_02000.png,0.07482758620689656,-0.031034482758620696,0.0,0.0
123,rd_out/uni/MB_1_A0.0772_C-0.031,rd_out/uni/MB_1_A0.0772_C-0.031_02000.png,0.07724137931034483,-0.031034482758620696,0.0,0.0
124,rd_out/uni/MB_1_A0.0797_C-0.031,rd_out/uni/MB_1_A0.0797_C-0.031_02000.png,0.07965517241379311,-0.031034482758620696,0.0,0.0
125,rd_out/uni/MB_1_A0.0821_C-0.031,rd_out/uni/MB_1_A0.0821_C-0.031_02000.png,0.08206896551724138,-0.031034482758620696,0.006819727891156462,0.11490145241940974
126,rd_out/uni/MB_1_A0.0845_C-0.031,rd_out/uni/MB_1_A0.0845_C-0.031_02000.png,0.08448275862068966,-0.031034482758620696,0.0677437641723356,0.13565083620928697
127,rd_out/uni/MB_1_A0.0869_C-0.031,rd_out/uni/MB_1_A0.0869_C-0.031_02000.png,0.08689655172413793,-0.031034482758620696,0.1267517006802721,0.14733056014064771
128,rd_out/uni/MB_1_A0.0893_C-0.031,rd_out/uni/MB_1_A0.0893_C-0.031_02000.png,0.08931034482758621,-0.031034482758620696,0.16952380952380952,0.17302044067070832
129,rd_out/uni/MB_1_A0.0917_C-0.031,rd_out/uni/MB_1_A0.0917_C-0.031_02000.png,0.09172413793103448,-0.031034482758620696,0.21185374149659864,0.24755645440317864
130,rd_out/uni/MB_1_A0.0941_C-0.031,rd_out/uni/MB_1_A0.0941_C-0.031_02000.png,0.09413793103448276,-0.031034482758620696,0.21363945578231291,0.23549941800256535
131,rd_out/uni/MB_1_A0.0966_C-0.031,rd_out/uni/MB_1_A0.0966_C-0.031_02000.png,0.09655172413793105,-0.031034482758620696,0.25017573696145123,0.24412886061492178
132,rd_out/uni/MB_1_A0.0990_C-0.031,rd_out/uni/MB_1_A0.0990_C-0.031_02000.png,0.09896551724137932,-0.031034482758620696,0.2671485260770975,0.23498985287376772
133,rd_out/uni/MB_1_A0.1014_C-0.031,rd_out/uni/MB_1_A0.1014_C-0.031_02000.png,0.1013793103448276,-0.031034482758620696,0.29289115646258507,0.3564843761930814
134,rd_out/uni/MB_1_A0.1038_C-0.031,rd_out/uni/MB_1_A0.1038_C-0.031_02000.png,0.10379310344827587,-0.031034482758620696,0.3136848072562358,0.3977776106682277
135,rd_out/uni/MB_1_A0.1062_C-0.031,rd_out/uni/MB_1_A0.1062_C-0.031_02000.png,0.10620689655172415,-0.031034482758620696,0.33593537414965985,0.4238363537221024
136,rd_out/uni/MB_1_A0.1086_C-0.031,rd_out/uni/MB_1_A0.1086_C-0.031_02000.png,0.10862068965517242,-0.031034482758620696,0.34598639455782315,0.47510244028989435
137,rd_out/uni/MB_1_A0.1110_C-0.031,rd_out/uni/MB_1_A0.1110_C-0.031_02000.png,0.1110344827586207,-0.031034482758620696,0.3623696145124717,0.5094159760165986
138,rd_out/uni/MB_1_A0.1134_C-0.031,rd_out/uni/MB_1_A0.1134_C-0.031_02000.png,0.11344827586206897,-0.031034482758620696,0.3783956916099773,0.5658080535865608
139,rd_out/uni/MB_1_A0.1159_C-0.031,rd_out/uni/MB_1_A0.1159_C-0.031_02000.png,0.11586206896551725,-0.031034482758620696,0.4070975056689342,0.5780412375135093
140,rd_out/uni/MB_1_A0.1183_C-0.031,rd_out/uni/MB_1_A0.1183_C-0.031_02000.png,0.11827586206896552,-0.031034482758620696,0.4255895691609977,0.7126655811679794
141,rd_out/uni/MB_1_A0.1207_C-0.031,rd_out/uni/MB_1_A0.1207_C-0.031_02000.png,0.12068965517241381,-0.031034482758620696,0.4509297052154195,0.8103040116472591
142,rd_out/uni/MB_1_A0.1231_C-0.031,rd_out/uni/MB_1_A0.1231_C-0.031_02000.png,0.12310344827586209,-0.031034482758620696,0.47036281179138323,0.8565481068968056
143,rd_out/uni/MB_1_A0.1255_C-0.031,rd_out/uni/MB_1_A0.1255_C-0.031_02000.png,0.12551724137931036,-0.031034482758620696,0.49586734693877554,0.8506125449515077
144,rd_out/uni/MB_1_A0.1279_C-0.031,rd_out/uni/MB_1_A0.1279_C-0.031_02000.png,0.12793103448275864,-0.031034482758620696,0.5329195011337868,0.7661661466138214
145,rd_out/uni/MB_1_A0.1303_C-0.031,rd_out/uni/MB_1_A0.1303_C-0.031_02000.png,0.1303448275862069,-0.031034482758620696,0.5613718820861678,0.726711150352406
146,rd_out/uni/MB_1_A0.1328_C-0.031,rd_out/uni/MB_1_A0.1328_C-0.031_02000.png,0.1327586206896552,-0.031034482758620696,0.591609977324263,0.600072575112359
147,rd_out/uni/MB_1_A0.1352_C-0.031,rd_out/uni/MB_1_A0.1352_C-0.031_02000.png,0.13517241379310346,-0.031034482758620696,0.6263718820861678,0.6355726592453435
148,rd_out/uni/MB_1_A0.1376_C-0.031,rd_out/uni/MB_1_A0.1376_C-0.031_02000.png,0.13758620689655174,-0.031034482758620696,0.6665759637188209,0.578366286754156
149,rd_out/uni/MB_1_A0.1400_C-0.031,rd_out/uni/MB_1_A0.1400_C-0.031_02000.png,0.14,-0.031034482758620696,0.696422902494331,0.576855157243011
150,rd_out/uni/MB_1_A0.0700_C-0.014,rd_out/uni/MB_1_A0.0700_C-0.014_02000.png,0.07,-0.013793103448275862,0.12485260770975057,0.14289409456494107
151,rd_out/uni/MB_1_A0.0724_C-0.014,rd_out/uni/MB_1_A0.0724_C-0.014_02000.png,0.07241379310344828,-0.013793103448275862,0.13708616780045352,0.1280817751191885
152,rd_out/uni/MB_1_A0.0748_C-0.014,rd_out/uni/MB_1_A0.0748_C-0.014_02000.png,0.07482758620689656,-0.013793103448275862,0.14958049886621316,0.13567783656807342
153,rd_out/uni/MB_1_A0.0772_C-0.014,rd_out/uni/MB_1_A0.0772_C-0.014_02000.png,0.07724137931034483,-0.013793103448275862,0.16370748299319726,0.13168446037931414
154,rd_out/uni/MB_1_A0.0797_C-0.014,rd_out/uni/MB_1_A0.0797_C-0.014_02000.png,0.07965517241379311,-0.013793103448275862,0.1791269841269841,0.13722195209181265
155,rd_out/uni/MB_1_A0.0821_C-0.014,rd_out/uni/MB_1_A0.0821_C-0.014_02000.png,0.08206896551724138,-0.013793103448275862,0.19113945578231292,0.14129697133713193
